4,0.41
5,0.41
6,0.41
7,0.41
8,0.39
9,0.37
10,0.35
11,0.35
12,0.33
13,0.32
14,0.32
15,0.3
16,0.27
17,0.27
18,0.25
19,0.25
20,0.23
21,0.23
22,0.23
23,0.21
24,0.21
25,0.2
26,0.2
27,0.2
28,0.18
29,0.18
30,0.18
31,0.18
32,0.16
33,0.16
34,0.16
35,0.16
36,0.15
37,0.15
38,0.15
39,0.15
40,0.14
41,0.14
42,0.14
43,0.14
44,0.14
45,0.12
46,0.12
47,0.12
48,0.12
49,0.12
50,0.11
51,0.11
52,0.11
53,0.11
54,0.11
55,0.11
56,0.1
57,0.1
58,0.1
59,0.1
60,0.1
61,0.1
62,0.1
63,0.09
64,0.09
65,0.09
66,0.09
67,0.09
68,0.09
69,0.09
70,0.09
71,0.09
72,0.09
73,0.09
74,0.09
75,0.09
76,0.09
77,0.09
78,0.09
79,0.08
80,0.08
81,0.08
82,0.08
83,0.08
84,0.08
85,0.08
86,0.08
87,0.08
88,0.08
89,0.05
90,0.05
91,0.05
92,0.05
93,0.05
94,0.05
95,0.05
96,0.05
97,0.05
98,0.05
99,-0.03
100,-0.03
101,-0.03
102,-0.03
103,-0.03
104,-0.03
105,-0.03
106,-0.03
107,-0.03
108,-0.03
109,-0.03
110,-0.03
111,-0.05
112,-0.05
113,-0.05
114,-0.05
115,-0.05
116,-0.05
117,-0.05
118,-0.05
119,-0.05
120,-0.05
121,-0.05
122,-0.05
123,-0.05
124,-0.05
125,-0.06
126,-0.06
127,-0.06
128,-0.06
129,-0.06
130,-0.06
131,-0.06
132,-0.06
133,-0.06
134,-0.06
135,-0.06
136,-0.06
137,-0.06
138,-0.06
139,-0.06
140,-0.06
141,-0.08
142,-0.08
143,-0.08
144,-0.08
145,-0.08
146,-0.08
147,-0.08
148,-0.08
149,-0.08
150,-0.08
151,-0.08
152,-0.08
153,-0.08
154,-0.08
155,-0.08
156,-0.08
157,-0.08
158,-0.09
159,-0.09
160,-0.09
161,-0.09
162,-0.09
163,-0.09
164,-0.09
165,-0.09
166,-0.09
167,-0.09
168,-0.09
169,-0.09
170,-0.09
171,-0.09
172,-0.09
173,-0.09
174,-0.09
175,-0.09
176,-0.09
177,-0.08
178,-0.08
179,-0.08
180,-0.08
181,-0.08
182,-0.08
183,-0.08
184,-0.08
185,-0.08
186,-0.08
187,-0.08
188,-0.08
189,-0.08
190,-0.08
191,-0.08
192,-0.08
193,-0.08
194,-0.08
195,-0.08
196,-0.08
197,-0.05
198,-0.05
199,-0.05
200,-0.05
201,-0.05
202,-0.05
203,-0.05
204,-0.05
205,-0.05
206,-0.05
207,-0.05
208,-0.05
209,-0.05
210,-0.05
211,-0.05
212,-0.05
213,-0.05
214,-0.05
215,-0.05
216,-0.05
217,-0.05
218,-0.05
219,-0.05
220,-0.05
221,-0.05
222,-0.05
223,-0.05
224,-0.05
225,-0.05
226,-0.05
227,-0.05
228,-0.05
229,-0.05
230,-0.05
231,-0.05
232,-0.05
233,-0.05
234,-0.05
235,-0.05
236,-0.05
237,-0.05
238,-0.05
239,-0.05
240,-0.05
241,-0.05
242,-0.05
243,-0.05
244,-0.05
245,-0.05
246,-0.05
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,-0.01
317,-0.01
318,-0.01
319,-0.01
320,-0.01
321,-0.01
322,-0.01
323,-0.01
324,-0.01
325,-0.01
326,-0.01
327,-0.01
328,-0.01
329,-0.01
330,-0.01
331,-0.01
332,-0.01
333,-0.01
334,-0.01
335,-0.01
336,-0.01
337,-0.01
338,-0.01
339,-0.01
340,-0.01
341,-0.01
342,-0.01
343,-0.01
344,-0.01
345,-0.01
346,-0.01
347,-0.01
348,-0.01
349,-0.01
350,-0.01
351,-0.01
352,-0.01
353,-0.01
354,-0.01
355,-0.01
356,-0.01
357,-0.01
358,-0.01
359,-0.01
360,-0.01
361,-0.01
362,-0.01
